,id,Node_1,Node_2,is_atDRearOf,is_atSRearOf,is_inDFrontOf,is_inSFrontOf,is_isIn,is_toLeftOf,is_toRightOf,near_level,lane_id_diff,lane_id,lane_id_Node_2,Name,velocity_diff,abs_distance,abs_distance_level,equal_frequency_velocity_diff,equal_frequency_distance_difff
189,"(1, 17840846)",car_6313,ego car,0,0,0,1,0,0,1,1,-2.0,-3.0,-1.0,car_6313,20,16.55294535724685,7,5,3
190,"(1, 17840846)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,8,12.569805089976535,5,5,3
191,"(1, 17840846)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,21,15.329709716755891,6,5,3
192,"(1, 17840847)",car_6313,ego car,0,0,0,1,0,0,1,1,-2.0,-3.0,-1.0,car_6313,19,16.55294535724685,7,5,3
193,"(1, 17840847)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,8,12.569805089976535,5,5,3
194,"(1, 17840847)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,21,14.352700094407323,6,5,3
195,"(1, 17840848)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,18,15.652475842498529,6,5,3
196,"(1, 17840848)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,7,13.07669683062202,5,4,3
197,"(1, 17840848)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,20,13.379088160259652,5,5,3
198,"(1, 17840849)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,17,15.652475842498529,6,5,3
199,"(1, 17840849)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,6,13.07669683062202,5,4,3
200,"(1, 17840849)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,19,13.379088160259652,5,5,3
201,"(1, 17840850)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,16,15.652475842498529,6,5,3
202,"(1, 17840850)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,5,13.07669683062202,5,4,3
203,"(1, 17840850)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,18,13.379088160259652,5,5,3
204,"(1, 17840851)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,16,14.7648230602334,6,5,3
205,"(1, 17840851)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,5,13.07669683062202,5,4,3
206,"(1, 17840851)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,16,13.379088160259652,5,5,3
207,"(1, 17840852)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,15,14.7648230602334,6,5,3
208,"(1, 17840852)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,4,13.07669683062202,5,4,3
209,"(1, 17840852)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,14,12.409673645990855,5,5,2
210,"(1, 17840853)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,14,14.7648230602334,6,5,3
211,"(1, 17840853)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,3,13.07669683062202,5,4,3
212,"(1, 17840853)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,12,13.379088160259652,5,5,3
213,"(1, 17840854)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,13,14.7648230602334,6,5,3
214,"(1, 17840854)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,2,13.07669683062202,5,4,3
215,"(1, 17840854)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,10,12.409673645990855,5,5,2
216,"(1, 17840855)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,13,13.41640786499874,5,5,3
217,"(1, 17840855)",car_6480,ego car,0,0,0,1,0,0,1,2,-3.0,-4.0,-1.0,car_6480,2,12.84523257866513,5,4,3
218,"(1, 17840855)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,9,12.206555615733702,5,5,2
219,"(1, 17840856)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,12,14.317821063276352,6,5,3
220,"(1, 17840856)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,2,12.24744871391589,5,4,2
221,"(1, 17840856)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,7,12.206555615733702,5,4,2
222,"(1, 17840857)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,11,13.41640786499874,5,5,3
223,"(1, 17840857)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,1,12.24744871391589,5,4,2
224,"(1, 17840857)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,5,12.206555615733702,5,4,2
225,"(1, 17840858)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,10,14.317821063276352,6,5,3
226,"(1, 17840858)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,0,12.24744871391589,5,4,2
227,"(1, 17840858)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,3,12.206555615733702,5,4,2
228,"(1, 17840859)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,10,13.41640786499874,5,5,3
229,"(1, 17840859)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,0,12.24744871391589,5,4,2
230,"(1, 17840859)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,3,12.206555615733702,5,4,2
231,"(1, 17840860)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,9,12.529964086141668,5,5,3
232,"(1, 17840860)",car_6480,ego car,0,0,0,1,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-1,12.84523257866513,5,3,3
233,"(1, 17840860)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,1,11.224972160321824,5,4,2
234,"(1, 17840861)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,8,13.41640786499874,5,5,3
235,"(1, 17840861)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-2,12.24744871391589,5,3,2
236,"(1, 17840861)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,0,12.206555615733702,5,4,2
237,"(1, 17840862)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,7,12.529964086141668,5,4,3
238,"(1, 17840862)",car_6480,ego car,0,0,0,1,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-4,12.84523257866513,5,3,3
239,"(1, 17840862)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-1,11.224972160321824,5,3,2
240,"(1, 17840863)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,7,13.41640786499874,5,4,3
241,"(1, 17840863)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-4,12.24744871391589,5,3,2
242,"(1, 17840863)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-1,12.206555615733702,5,3,2
243,"(1, 17840864)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,6,12.529964086141668,5,4,3
244,"(1, 17840864)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-5,12.24744871391589,5,3,2
245,"(1, 17840864)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-2,12.206555615733702,5,3,2
246,"(1, 17840865)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,6,13.41640786499874,5,4,3
247,"(1, 17840865)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-5,12.24744871391589,5,3,2
248,"(1, 17840865)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-2,12.206555615733702,5,3,2
249,"(1, 17840866)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,6,12.529964086141668,5,4,3
250,"(1, 17840866)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-5,12.24744871391589,5,3,2
251,"(1, 17840866)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-2,12.206555615733702,5,3,2
252,"(1, 17840867)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,6,13.41640786499874,5,4,3
253,"(1, 17840867)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-5,12.24744871391589,5,3,2
254,"(1, 17840867)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-3,12.206555615733702,5,3,2
255,"(1, 17840868)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,5,12.529964086141668,5,4,3
256,"(1, 17840868)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-5,12.24744871391589,5,3,2
257,"(1, 17840868)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-3,12.206555615733702,5,3,2
258,"(1, 17840869)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,4,13.41640786499874,5,4,3
259,"(1, 17840869)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-4,11.704699910719626,5,3,2
260,"(1, 17840869)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-3,12.206555615733702,5,3,2
261,"(1, 17840870)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,3,12.529964086141668,5,4,3
262,"(1, 17840870)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-3,12.24744871391589,5,3,2
263,"(1, 17840870)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-3,12.206555615733702,5,3,2
264,"(1, 17840870)",car_6666,ego car,0,0,0,1,0,0,1,1,-3.0,-4.0,-1.0,car_6666,8,24.698178070456937,10,5,5
265,"(1, 17840871)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,1,12.529964086141668,5,4,3
266,"(1, 17840871)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-3,12.24744871391589,5,3,2
267,"(1, 17840871)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-3,12.206555615733702,5,3,2
268,"(1, 17840871)",car_6666,ego car,0,0,0,1,0,0,1,1,-3.0,-4.0,-1.0,car_6666,8,24.698178070456937,10,5,5
269,"(1, 17840872)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,-1,12.529964086141668,5,3,3
270,"(1, 17840872)",car_6480,ego car,0,0,1,0,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-2,12.24744871391589,5,3,2
271,"(1, 17840872)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-2,12.206555615733702,5,3,2
272,"(1, 17840872)",car_6666,ego car,0,0,0,1,0,0,1,1,-3.0,-4.0,-1.0,car_6666,8,24.698178070456937,10,5,5
273,"(1, 17840873)",car_6313,ego car,0,0,0,1,0,0,1,2,-2.0,-3.0,-1.0,car_6313,-2,12.083045973594572,5,3,2
274,"(1, 17840873)",car_6480,ego car,0,0,0,1,0,0,1,2,-3.0,-4.0,-1.0,car_6480,-1,11.445523142259598,5,3,2
275,"(1, 17840873)",car_6513,ego car,0,0,0,1,0,0,1,2,-1.0,-2.0,-1.0,car_6513,-2,12.083045973594572,5,3,2
276,"(1, 17840873)",car_6666,ego car,0,0,0,1,0,0,1,1,-3.0,-4.0,-1.0,car_6666,8,24.35159132377184,10,5,5
277,"(1, 17840874)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-4,12.083045973594572,5,3,2
278,"(1, 17840874)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-1,10.862780491200215,4,3,2
279,"(1, 17840874)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-2,12.083045973594572,5,3,2
280,"(1, 17840874)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,8,24.35159132377184,10,5,5
281,"(1, 17840875)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-6,12.083045973594572,5,3,2
282,"(1, 17840875)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-1,11.445523142259598,5,3,2
283,"(1, 17840875)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-2,12.083045973594572,5,3,2
284,"(1, 17840875)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,8,24.35159132377184,10,5,5
285,"(1, 17840876)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-9,13.0,5,2,3
286,"(1, 17840876)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-1,10.862780491200215,4,3,2
287,"(1, 17840876)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-3,12.083045973594572,5,3,2
288,"(1, 17840876)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,7,24.35159132377184,10,4,5
289,"(1, 17840877)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-12,12.083045973594572,5,2,2
290,"(1, 17840877)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-2,11.445523142259598,5,3,2
291,"(1, 17840877)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-4,12.083045973594572,5,3,2
292,"(1, 17840877)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,6,23.40939982143925,10,4,5
293,"(1, 17840878)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-14,13.0,5,2,3
294,"(1, 17840878)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-2,10.862780491200215,4,3,2
295,"(1, 17840878)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-4,12.083045973594572,5,3,2
296,"(1, 17840878)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,6,24.35159132377184,10,4,5
297,"(1, 17840879)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-17,13.0,5,2,3
298,"(1, 17840879)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-2,11.445523142259598,5,3,2
299,"(1, 17840879)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-5,12.083045973594572,5,3,2
300,"(1, 17840879)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,5,23.40939982143925,10,4,5
301,"(1, 17840880)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-20,13.0,5,2,3
302,"(1, 17840880)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-3,10.862780491200215,4,3,2
303,"(1, 17840880)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-6,13.07669683062202,5,3,3
304,"(1, 17840880)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,4,24.35159132377184,10,4,5
305,"(1, 17840881)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-22,13.0,5,2,3
306,"(1, 17840881)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-3,11.445523142259598,5,3,2
307,"(1, 17840881)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-6,12.083045973594572,5,3,2
308,"(1, 17840881)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,4,23.40939982143925,10,4,5
309,"(1, 17840882)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-24,13.92838827718412,6,1,3
310,"(1, 17840882)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-3,10.862780491200215,4,3,2
311,"(1, 17840882)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-6,13.07669683062202,5,3,3
312,"(1, 17840882)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,4,24.35159132377184,10,4,5
313,"(1, 17840883)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-26,13.92838827718412,6,1,3
314,"(1, 17840883)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-2,11.445523142259598,5,3,2
315,"(1, 17840883)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-6,12.083045973594572,5,3,2
316,"(1, 17840883)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,4,23.40939982143925,10,4,5
317,"(1, 17840884)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-28,14.866068747318506,6,1,3
318,"(1, 17840884)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-2,10.862780491200215,4,3,2
319,"(1, 17840884)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-6,13.07669683062202,5,3,3
320,"(1, 17840884)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,4,23.40939982143925,10,4,5
321,"(1, 17840885)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-29,13.92838827718412,6,1,3
322,"(1, 17840885)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-2,11.445523142259598,5,3,2
323,"(1, 17840885)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-6,12.083045973594572,5,3,2
324,"(1, 17840885)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,4,23.40939982143925,10,4,5
325,"(1, 17840886)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-31,14.866068747318506,6,1,3
326,"(1, 17840886)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,-2,10.862780491200215,4,3,2
327,"(1, 17840886)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-7,13.07669683062202,5,3,3
328,"(1, 17840886)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,4,23.40939982143925,10,4,5
329,"(1, 17840887)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-32,14.866068747318506,6,1,3
330,"(1, 17840887)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,0,11.445523142259598,5,4,2
331,"(1, 17840887)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-7,13.07669683062202,5,3,3
332,"(1, 17840887)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,5,23.40939982143925,10,4,5
333,"(1, 17840888)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-34,15.524174696260024,6,1,3
334,"(1, 17840888)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,0,10.04987562112089,4,4,2
335,"(1, 17840888)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-9,13.038404810405298,5,2,3
336,"(1, 17840888)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,5,23.08679276123039,10,4,5
337,"(1, 17840889)",car_6313,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_6313,-36,15.524174696260024,6,1,3
338,"(1, 17840889)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,0,10.677078252031311,4,4,2
339,"(1, 17840889)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-12,13.038404810405298,5,2,3
340,"(1, 17840889)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,5,22.13594362117865,9,4,5
341,"(1, 17840890)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-36,16.492422502470642,7,1,3
342,"(1, 17840890)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,0,10.04987562112089,4,4,2
343,"(1, 17840890)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-14,14.0356688476182,6,2,3
344,"(1, 17840890)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,5,23.08679276123039,10,4,5
345,"(1, 17840891)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-35,16.492422502470642,7,1,3
346,"(1, 17840891)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,1,10.677078252031311,4,4,2
347,"(1, 17840891)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-16,13.038404810405298,5,2,3
348,"(1, 17840891)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,6,22.13594362117865,9,4,5
349,"(1, 17840892)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-35,17.46424919657298,7,1,4
350,"(1, 17840892)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,2,10.04987562112089,4,4,2
351,"(1, 17840892)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-17,14.0356688476182,6,2,3
352,"(1, 17840892)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,6,23.08679276123039,10,4,5
353,"(1, 17840893)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-35,17.46424919657298,7,1,4
354,"(1, 17840893)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,2,10.677078252031311,4,4,2
355,"(1, 17840893)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-20,14.0356688476182,6,2,3
356,"(1, 17840893)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,6,22.13594362117865,9,4,5
357,"(1, 17840894)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-34,18.43908891458577,8,1,4
358,"(1, 17840894)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,3,10.04987562112089,4,4,2
359,"(1, 17840894)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-23,15.033296378372908,6,1,3
360,"(1, 17840894)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,7,23.08679276123039,10,4,5
361,"(1, 17840895)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-33,18.43908891458577,8,1,4
362,"(1, 17840895)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,3,10.677078252031311,4,4,2
363,"(1, 17840895)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-26,14.0356688476182,6,1,3
364,"(1, 17840895)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,7,22.13594362117865,9,4,5
365,"(1, 17840896)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-33,19.4164878389476,8,1,4
366,"(1, 17840896)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,3,10.04987562112089,4,4,2
367,"(1, 17840896)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-29,15.033296378372908,6,1,3
368,"(1, 17840896)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,7,22.13594362117865,9,4,5
369,"(1, 17840897)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-34,19.4164878389476,8,1,4
370,"(1, 17840897)",car_6480,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_6480,3,10.677078252031311,4,4,2
371,"(1, 17840897)",car_6513,ego car,0,0,0,1,0,0,0,2,0.0,-2.0,-2.0,car_6513,-31,15.033296378372908,6,1,3
372,"(1, 17840897)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,6,22.13594362117865,9,4,5
373,"(1, 17840898)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-33,20.396078054371134,8,1,4
374,"(1, 17840898)",car_6480,ego car,0,0,1,0,0,0,1,2,-2.0,-4.0,-2.0,car_6480,3,10.04987562112089,4,4,2
375,"(1, 17840898)",car_6513,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_6513,-30,16.0312195418814,7,1,3
376,"(1, 17840898)",car_6666,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_6666,6,22.13594362117865,9,4,5
377,"(1, 17840899)",car_6313,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_6313,-33,20.396078054371134,8,1,4
